,Fecha Alta,Tipo,Operación,Provincia,Fecha Venta,Vendedor,Indice,Superficie,Precio Venta
1684,28/08/2005 00:00,Piso,Alquiler,Barcelona,27/07/2006 00:00,Pedro,1684.0,254.0,1191260.0
1685,28/08/2005 00:00,Piso,Venta,Lleida,15/07/2006 00:00,María,1685.0,97.0,765815.0
1686,29/08/2005 00:00,Parking,Alquiler,Girona,22/04/2006 00:00,María,1686.0,82.0,700854.0
1687,29/08/2005 00:00,Piso,Alquiler,Lleida,23/05/2006 00:00,Pedro,1687.0,252.0,1923516.0
1688,29/08/2005 00:00,Piso,Alquiler,Girona,04/08/2006 00:00,Carmen,1688.0,108.0,581580.0
1689,30/08/2005 00:00,Parking,Venta,Girona,12/06/2006 00:00,Carmen,1689.0,142.0,681884.0
1690,30/08/2005 00:00,Casa,Venta,Tarragona,10/01/2006 00:00,Jesús,1690.0,139.0,785628.0
1691,30/08/2005 00:00,Local,Venta,Lleida,14/03/2006 00:00,Jesús,1691.0,78.0,391950.0
1692,30/08/2005 00:00,Suelo,Venta,Lleida,09/01/2006 00:00,Jesús,1692.0,233.0,2171327.0
1693,31/08/2005 00:00,Local,Venta,Girona,14/05/2006 00:00,Jesús,1693.0,275.0,1826825.0
1694,31/08/2005 00:00,Casa,Alquiler,Girona,28/02/2006 00:00,Jesús,1694.0,248.0,1234048.0
1695,31/08/2005 00:00,Industrial,Venta,Barcelona,29/08/2006 00:00,Carmen,1695.0,158.0,1473982.0
1696,01/09/2005 00:00,Industrial,Venta,Girona,03/07/2006 00:00,María,1696.0,116.0,1143412.0
1697,02/09/2005 00:00,Industrial,Alquiler,Barcelona,06/04/2006 00:00,Jesús,1697.0,213.0,1333593.0
1698,03/09/2005 00:00,Industrial,Alquiler,Barcelona,26/01/2006 00:00,Jesús,1698.0,202.0,1558430.0
1699,03/09/2005 00:00,Parking,Venta,Barcelona,18/03/2006 00:00,Joaquín,1699.0,163.0,1150128.0
1700,03/09/2005 00:00,Piso,Venta,Barcelona,07/05/2006 00:00,Luisa,1700.0,245.0,1517285.0
1701,04/09/2005 00:00,Industrial,Alquiler,Lleida,27/05/2006 00:00,Pedro,1701.0,198.0,840312.0
1702,06/09/2005 00:00,Industrial,Venta,Lleida,28/08/2006 00:00,Carmen,1702.0,288.0,2171520.0
1703,06/09/2005 00:00,Industrial,Venta,Barcelona,05/05/2006 00:00,María,1703.0,161.0,827057.0
1704,06/09/2005 00:00,Local,Alquiler,Tarragona,14/12/2005 00:00,Pedro,1704.0,170.0,1429020.0
1705,06/09/2005 00:00,Industrial,Alquiler,Tarragona,05/02/2006 00:00,Carmen,1705.0,261.0,2026404.0
1706,07/09/2005 00:00,Piso,Alquiler,Tarragona,04/09/2006 00:00,Pedro,1706.0,99.0,938916.0
1707,07/09/2005 00:00,Casa,Alquiler,Tarragona,14/05/2006 00:00,Jesús,1707.0,205.0,1762180.0
1708,07/09/2005 00:00,Parking,Alquiler,Barcelona,30/01/2006 00:00,Joaquín,1708.0,173.0,842683.0
1709,07/09/2005 00:00,Local,Venta,Barcelona,14/08/2006 00:00,Joaquín,1709.0,272.0,2074000.0
1710,08/09/2005 00:00,Local,Venta,Barcelona,17/01/2006 00:00,Carmen,1710.0,299.0,1424436.0
1711,08/09/2005 00:00,Parking,Alquiler,Lleida,11/07/2006 00:00,Carmen,1711.0,115.0,907580.0
1712,09/09/2005 00:00,Piso,Venta,Girona,17/02/2006 00:00,María,1712.0,201.0,1333434.0
1713,09/09/2005 00:00,Suelo,Venta,Barcelona,03/09/2006 00:00,Joaquín,1713.0,129.0,617652.0
1714,09/09/2005 00:00,Industrial,Alquiler,Tarragona,29/04/2006 00:00,Joaquín,1714.0,100.0,526800.0
1715,09/09/2005 00:00,Oficina,Venta,Tarragona,17/02/2006 00:00,Joaquín,1715.0,187.0,1031305.0
1716,09/09/2005 00:00,Parking,Alquiler,Tarragona,31/05/2006 00:00,María,1716.0,153.0,824517.0
1717,09/09/2005 00:00,Local,Venta,Barcelona,22/07/2006 00:00,Carmen,1717.0,218.0,1911424.0
1718,10/09/2005 00:00,Industrial,Venta,Lleida,08/03/2006 00:00,Pedro,1718.0,121.0,747659.0
1719,10/09/2005 00:00,Local,Venta,Barcelona,29/12/2005 00:00,Carmen,1719.0,254.0,1668526.0
1720,10/09/2005 00:00,Oficina,Alquiler,Lleida,02/09/2006 00:00,Joaquín,1720.0,173.0,994750.0
1721,10/09/2005 00:00,Piso,Alquiler,Tarragona,27/04/2006 00:00,Carmen,1721.0,250.0,2478000.0
1722,10/09/2005 00:00,Oficina,Alquiler,Lleida,06/08/2006 00:00,Jesús,1722.0,142.0,1201462.0
1723,10/09/2005 00:00,Parking,Venta,Tarragona,02/03/2006 00:00,Joaquín,1723.0,270.0,1798470.0
1724,11/09/2005 00:00,Local,Alquiler,Barcelona,17/05/2006 00:00,Luisa,1724.0,145.0,943805.0
1725,11/09/2005 00:00,Oficina,Alquiler,Lleida,14/12/2005 00:00,Jesús,1725.0,194.0,1931658.0
1726,11/09/2005 00:00,Industrial,Venta,Tarragona,07/01/2006 00:00,María,1726.0,271.0,2028164.0
1727,11/09/2005 00:00,Piso,Alquiler,Tarragona,03/06/2006 00:00,Joaquín,1727.0,240.0,1602720.0
1728,11/09/2005 00:00,Suelo,Venta,Tarragona,19/05/2006 00:00,Jesús,1728.0,185.0,1230990.0
1729,12/09/2005 00:00,Oficina,Venta,Tarragona,18/12/2005 00:00,Luisa,1729.0,194.0,1490114.0
1730,12/09/2005 00:00,Parking,Venta,Tarragona,20/04/2006 00:00,Jesús,1730.0,223.0,2143922.0
1731,12/09/2005 00:00,Oficina,Venta,Barcelona,19/07/2006 00:00,María,1731.0,66.0,415866.0
1732,13/09/2005 00:00,Industrial,Venta,Barcelona,08/02/2006 00:00,Carmen,1732.0,140.0,864080.0
1733,13/09/2005 00:00,Oficina,Alquiler,Barcelona,23/07/2006 00:00,Luisa,1733.0,223.0,974956.0
1734,14/09/2005 00:00,Parking,Alquiler,Girona,14/01/2006 00:00,María,1734.0,258.0,1201399.4
1735,14/09/2005 00:00,Industrial,Alquiler,Tarragona,25/05/2006 00:00,Jesús,1735.0,170.3,1043856.0
1736,14/09/2005 00:00,Piso,Venta,Barcelona,07/05/2006 00:00,Jesús,1736.0,94.0,707914.0
1737,14/09/2005 00:00,Casa,Alquiler,Tarragona,30/03/2006 00:00,Jesús,1737.0,153.0,948600.0
1738,16/09/2005 00:00,Local,Alquiler,Girona,16/04/2006 00:00,Pedro,1738.0,91.0,838292.0
1739,16/09/2005 00:00,Local,Venta,Tarragona,17/12/2005 00:00,María,1739.0,145.0,598705.0
1740,16/09/2005 00:00,Oficina,Venta,Tarragona,02/02/2006 00:00,Carmen,1740.0,79.0,441373.0
1741,17/09/2005 00:00,Parking,Venta,Girona,20/02/2006 00:00,Jesús,1741.0,70.0,428190.0
1742,17/09/2005 00:00,Casa,Venta,Girona,08/01/2006 00:00,Joaquín,1742.0,292.0,2630336.0
1743,17/09/2005 00:00,Piso,Venta,Tarragona,18/12/2005 00:00,Luisa,1743.0,51.0,425646.0
1744,17/09/2005 00:00,Casa,Venta,Tarragona,04/04/2006 00:00,Joaquín,1744.0,132.0,641520.0
1745,19/09/2005 00:00,Parking,Alquiler,Barcelona,08/08/2006 00:00,Jesús,1745.0,193.0,1540140.0
1746,20/09/2005 00:00,Piso,Alquiler,Girona,27/01/2006 00:00,Jesús,1746.0,240.0,2183760.0
1747,21/09/2005 00:00,Piso,Alquiler,Barcelona,05/02/2006 00:00,Joaquín,1747.0,111.0,656676.0
1748,21/09/2005 00:00,Piso,Alquiler,Tarragona,02/02/2006 00:00,Joaquín,1748.0,123.0,873546.0
1749,21/09/2005 00:00,Local,Venta,Girona,21/07/2006 00:00,Luisa,1749.0,117.0,474084.0
1750,21/09/2005 00:00,Parking,Alquiler,Girona,24/02/2006 00:00,Jesús,1750.0,258.0,1758786.0
1751,21/09/2005 00:00,Piso,Venta,Tarragona,13/09/2006 00:00,María,1751.0,116.0,803300.0
1752,21/09/2005 00:00,Casa,Alquiler,Tarragona,10/04/2006 00:00,Pedro,1752.0,185.0,1129980.0
1753,21/09/2005 00:00,Piso,Venta,Lleida,23/03/2006 00:00,Carmen,1753.0,55.0,433235.0
1754,22/09/2005 00:00,Casa,Venta,Barcelona,06/06/2006 00:00,Luisa,1754.0,182.0,1305304.0
1755,24/09/2005 00:00,Oficina,Alquiler,Lleida,12/02/2006 00:00,Pedro,1755.0,85.0,613275.0
1756,24/09/2005 00:00,Suelo,Alquiler,Tarragona,23/07/2006 00:00,Carmen,1756.0,204.0,878424.0
1757,24/09/2005 00:00,Parking,Alquiler,Lleida,24/01/2006 00:00,María,1757.0,47.0,403401.0
1758,25/09/2005 00:00,Casa,Venta,Tarragona,18/05/2006 00:00,Carmen,1758.0,232.0,2133472.0
1759,25/09/2005 00:00,Local,Alquiler,Barcelona,21/01/2006 00:00,Joaquín,1759.0,98.0,683844.0
1760,26/09/2005 00:00,Piso,Venta,Lleida,17/01/2006 00:00,Carmen,1760.0,214.0,1689316.0
1761,26/09/2005 00:00,Casa,Venta,Girona,20/09/2006 00:00,Luisa,1761.0,191.0,1514057.0
1762,27/09/2005 00:00,Local,Alquiler,Girona,23/04/2006 00:00,María,1762.0,78.0,678132.0
1763,27/09/2005 00:00,Piso,Alquiler,Barcelona,24/02/2006 00:00,María,1763.0,187.0,911064.0
1764,29/09/2005 00:00,Industrial,Alquiler,Barcelona,27/09/2006 00:00,María,1764.0,121.0,490897.0
1765,29/09/2005 00:00,Oficina,Venta,Barcelona,15/05/2006 00:00,Jesús,1765.0,231.0,2299374.0
1766,29/09/2005 00:00,Parking,Venta,Lleida,15/01/2006 00:00,Pedro,1766.0,82.0,764240.0
1767,30/09/2005 00:00,Suelo,Alquiler,Barcelona,15/08/2006 00:00,Luisa,1767.0,79.0,409378.0
1768,01/10/2005 00:00,Oficina,Venta,Tarragona,10/08/2006 00:00,Pedro,1768.0,134.0,549668.0
1769,01/10/2005 00:00,Piso,Venta,Barcelona,21/01/2006 00:00,María,1769.0,164.0,878712.0
1770,01/10/2005 00:00,Local,Alquiler,Tarragona,28/02/2006 00:00,María,1770.0,285.0,1779825.0
1771,01/10/2005 00:00,Industrial,Alquiler,Lleida,22/05/2006 00:00,Jesús,1771.0,148.0,644688.0
1772,01/10/2005 00:00,Casa,Venta,Barcelona,20/05/2006 00:00,Jesús,1772.0,132.0,850476.0
1773,01/10/2005 00:00,Casa,Venta,Lleida,30/12/2005 00:00,Pedro,1773.0,193.0,1033515.0
1774,01/10/2005 00:00,Local,Venta,Girona,16/08/2006 00:00,Pedro,1774.0,53.0,446313.0
1775,01/10/2005 00:00,Parking,Venta,Tarragona,01/08/2006 00:00,Jesús,1775.0,229.0,2215117.0
1776,02/10/2005 00:00,Local,Venta,Girona,08/07/2006 00:00,Luisa,1776.0,279.0,1512738.0
1777,02/10/2005 00:00,Local,Alquiler,Barcelona,14/05/2006 00:00,Pedro,1777.0,204.0,1929228.0
1778,02/10/2005 00:00,Suelo,Alquiler,Barcelona,18/01/2006 00:00,Jesús,1778.0,68.0,613496.0
1779,02/10/2005 00:00,Casa,Venta,Barcelona,09/06/2006 00:00,María,1779.0,180.0,979560.0
1780,02/10/2005 00:00,Casa,Venta,Barcelona,27/07/2006 00:00,Joaquín,1780.0,55.0,264385.0
1781,02/10/2005 00:00,Casa,Alquiler,Barcelona,26/07/2006 00:00,Luisa,1781.0,258.0,1146552.0
1782,03/10/2005 00:00,Piso,Venta,Lleida,24/04/2006 00:00,Pedro,1782.0,300.0,1506300.0
1783,03/10/2005 00:00,Parking,Alquiler,Girona,25/05/2006 00:00,María,1783.0,85.0,809115.0
1784,03/10/2005 00:00,Oficina,Venta,Tarragona,27/02/2006 00:00,Jesús,1784.0,61.0,257725.0
1785,03/10/2005 00:00,Casa,Venta,Lleida,28/09/2006 00:00,Pedro,1785.0,82.0,359406.0
1786,03/10/2005 00:00,Parking,Venta,Tarragona,10/06/2006 00:00,Joaquín,1786.0,299.0,2669472.0
1787,03/10/2005 00:00,Parking,Venta,Girona,14/07/2006 00:00,Luisa,1787.0,85.0,658835.0
1788,04/10/2005 00:00,Oficina,Alquiler,Girona,05/01/2006 00:00,María,1788.0,85.0,749275.0
1789,04/10/2005 00:00,Local,Venta,Girona,11/08/2006 00:00,Luisa,1789.0,238.0,2184364.0
1790,04/10/2005 00:00,Oficina,Alquiler,Girona,24/05/2006 00:00,Carmen,1790.0,228.0,1747392.0
1791,05/10/2005 00:00,Local,Venta,Barcelona,02/10/2006 00:00,Pedro,1791.0,106.0,804540.0
1792,05/10/2005 00:00,Casa,Alquiler,Barcelona,28/02/2006 00:00,Joaquín,1792.0,274.0,1753052.0
1793,05/10/2005 00:00,Local,Alquiler,Girona,15/02/2006 00:00,Luisa,1793.0,118.0,970314.0
1794,05/10/2005 00:00,Oficina,Venta,Barcelona,03/05/2006 00:00,Jesús,1794.0,224.0,1420160.0
1795,06/10/2005 00:00,Casa,Alquiler,Girona,31/05/2006 00:00,Jesús,1795.0,208.0,1811680.0
1796,06/10/2005 00:00,Suelo,Alquiler,Lleida,06/10/2006 00:00,Carmen,1796.0,132.0,882420.0
1797,06/10/2005 00:00,Local,Alquiler,Barcelona,02/06/2006 00:00,Luisa,1797.0,211.0,1522998.0
1798,06/10/2005 00:00,Oficina,Alquiler,Lleida,18/06/2006 00:00,Carmen,1798.0,289.0,2249576.0
1799,06/10/2005 00:00,Industrial,Venta,Lleida,02/08/2006 00:00,Jesús,1799.0,160.0,1319520.0
1800,06/10/2005 00:00,Piso,Venta,Tarragona,29/07/2006 00:00,Joaquín,1800.0,127.0,1204722.0
1801,07/10/2005 00:00,Oficina,Venta,Barcelona,19/06/2006 00:00,Carmen,1801.0,158.0,909606.0
1802,07/10/2005 00:00,Casa,Venta,Lleida,10/09/2006 00:00,Luisa,1802.0,253.0,2378453.0
1803,07/10/2005 00:00,Suelo,Venta,Barcelona,23/01/2006 00:00,Luisa,1803.0,116.0,857936.0
1804,07/10/2005 00:00,Suelo,Venta,Barcelona,19/07/2006 00:00,Pedro,1804.0,242.0,1963104.0
1805,08/10/2005 00:00,Industrial,Venta,Tarragona,02/02/2006 00:00,Pedro,1805.0,264.0,1133352.0
1806,09/10/2005 00:00,Local,Alquiler,Girona,01/09/2006 00:00,María,1806.0,211.0,1244056.0
1807,09/10/2005 00:00,Local,Venta,Lleida,08/06/2006 00:00,Joaquín,1807.0,129.0,735945.0
1808,11/10/2005 00:00,Local,Alquiler,Girona,07/05/2006 00:00,María,1808.0,151.0,1382707.0
1809,11/10/2005 00:00,Industrial,Venta,Barcelona,15/05/2006 00:00,Carmen,1809.0,64.0,480384.0
1810,12/10/2005 00:00,Oficina,Venta,Lleida,12/05/2006 00:00,Pedro,1810.0,215.0,1473180.0
1811,12/10/2005 00:00,Oficina,Venta,Barcelona,22/05/2006 00:00,Joaquín,1811.0,124.0,945624.0
1812,12/10/2005 00:00,Local,Alquiler,Girona,21/02/2006 00:00,María,1812.0,246.0,2010312.0
1813,12/10/2005 00:00,Local,Alquiler,Barcelona,18/04/2006 00:00,María,1813.0,56.0,346192.0
1814,12/10/2005 00:00,Local,Alquiler,Girona,12/09/2006 00:00,Luisa,1814.0,72.0,686232.0
1815,12/10/2005 00:00,Industrial,Venta,Tarragona,05/02/2006 00:00,Pedro,1815.0,120.0,1050000.0
1816,13/10/2005 00:00,Industrial,Venta,Girona,29/09/2006 00:00,Luisa,1816.0,76.0,368676.0
1817,13/10/2005 00:00,Local,Venta,Lleida,25/05/2006 00:00,Luisa,1817.0,255.0,2063460.0
1818,13/10/2005 00:00,Casa,Venta,Lleida,20/06/2006 00:00,Pedro,1818.0,245.0,1605730.0
1819,14/10/2005 00:00,Industrial,Venta,Lleida,16/08/2006 00:00,Luisa,1819.0,122.0,497272.0
1820,14/10/2005 00:00,Casa,Alquiler,Girona,21/06/2006 00:00,Carmen,1820.0,207.0,1556226.0
1821,15/10/2005 00:00,Casa,Venta,Girona,09/02/2006 00:00,María,1821.0,84.0,437640.0
1822,15/10/2005 00:00,Parking,Alquiler,Barcelona,02/08/2006 00:00,Joaquín,1822.0,271.0,2334123.0
1823,15/10/2005 00:00,Local,Alquiler,Lleida,18/04/2006 00:00,Jesús,1823.0,257.0,2136184.0
1824,15/10/2005 00:00,Piso,Venta,Girona,11/03/2006 00:00,Pedro,1824.0,262.0,2390750.0
1825,16/10/2005 00:00,Suelo,Venta,Barcelona,27/03/2006 00:00,Joaquín,1825.0,228.0,994536.0
1826,16/10/2005 00:00,Oficina,Venta,Girona,06/05/2006 00:00,Joaquín,1826.0,145.0,1169860.0
1827,16/10/2005 00:00,Local,Venta,Barcelona,22/01/2006 00:00,Luisa,1827.0,214.0,1687604.0
1828,17/10/2005 00:00,Industrial,Alquiler,Lleida,27/08/2006 00:00,Jesús,1828.0,159.0,724563.0
1829,17/10/2005 00:00,Oficina,Venta,Lleida,06/03/2006 00:00,Jesús,1829.0,202.0,1867692.0
1830,17/10/2005 00:00,Oficina,Venta,Tarragona,30/05/2006 00:00,Carmen,1830.0,156.0,991224.0
1831,18/10/2005 00:00,Piso,Alquiler,Lleida,26/08/2006 00:00,Carmen,1831.0,211.0,1284568.0
1832,18/10/2005 00:00,Piso,Alquiler,Lleida,18/01/2006 00:00,Jesús,1832.0,71.0,388583.0
1833,18/10/2005 00:00,Casa,Alquiler,Girona,09/04/2006 00:00,Joaquín,1833.0,157.0,1182053.0
1834,19/10/2005 00:00,Oficina,Venta,Tarragona,20/03/2006 00:00,María,1834.0,70.0,511840.0
1835,20/10/2005 00:00,Parking,Alquiler,Barcelona,01/06/2006 00:00,María,1835.0,133.0,745864.0
1836,20/10/2005 00:00,Parking,Alquiler,Lleida,08/08/2006 00:00,María,1836.0,46.0,237176.0
1837,20/10/2005 00:00,Suelo,Alquiler,Tarragona,29/08/2006 00:00,Luisa,1837.0,214.0,1642664.0
1838,21/10/2005 00:00,Casa,Alquiler,Girona,28/06/2006 00:00,Jesús,1838.0,258.0,2475510.0
1839,22/10/2005 00:00,Suelo,Alquiler,Barcelona,12/05/2006 00:00,Carmen,1839.0,276.0,1544496.0
1840,22/10/2005 00:00,Local,Alquiler,Tarragona,19/06/2006 00:00,Luisa,1840.0,49.0,452417.0
1841,22/10/2005 00:00,Industrial,Venta,Lleida,05/09/2006 00:00,Pedro,1841.0,254.0,2299208.0
1842,22/10/2005 00:00,Industrial,Alquiler,Tarragona,10/07/2006 00:00,Luisa,1842.0,98.0,955500.0
1843,23/10/2005 00:00,Parking,Alquiler,Tarragona,16/03/2006 00:00,Pedro,1843.0,107.0,658157.0
1844,25/10/2005 00:00,Suelo,Alquiler,Tarragona,05/09/2006 00:00,Jesús,1844.0,158.0,938836.0
1845,26/10/2005 00:00,Local,Alquiler,Lleida,15/10/2006 00:00,Carmen,1845.0,205.0,1597360.0
1846,27/10/2005 00:00,Oficina,Alquiler,Tarragona,07/09/2006 00:00,Joaquín,1846.0,182.0,1499134.0
1847,27/10/2005 00:00,Oficina,Venta,Girona,02/05/2006 00:00,María,1847.0,266.0,1327606.0
1848,28/10/2005 00:00,Casa,Venta,Girona,10/04/2006 00:00,Pedro,1848.0,160.0,781120.0
1849,28/10/2005 00:00,Parking,Alquiler,Barcelona,28/05/2006 00:00,Jesús,1849.0,218.0,991900.0
1850,28/10/2005 00:00,Parking,Venta,Tarragona,24/03/2006 00:00,Joaquín,1850.0,162.0,957582.0
1851,28/10/2005 00:00,Piso,Alquiler,Girona,28/10/2006 00:00,Luisa,1851.0,164.0,1421060.0
1852,28/10/2005 00:00,Industrial,Alquiler,Barcelona,12/03/2006 00:00,Luisa,1852.0,224.0,1422624.0
1853,28/10/2005 00:00,Suelo,Venta,Barcelona,28/10/2006 00:00,Luisa,1853.0,249.0,1878954.0
1854,29/10/2005 00:00,Casa,Venta,Girona,08/02/2006 00:00,Jesús,1854.0,160.0,1263040.0
1855,29/10/2005 00:00,Casa,Venta,Girona,25/04/2006 00:00,Pedro,1855.0,284.0,2467960.0
1856,30/10/2005 00:00,Local,Venta,Lleida,19/08/2006 00:00,María,1856.0,254.0,2394204.0
1857,30/10/2005 00:00,Parking,Alquiler,Lleida,28/10/2006 00:00,María,1857.0,103.0,536733.0
1858,31/10/2005 00:00,Casa,Alquiler,Girona,18/10/2006 00:00,Pedro,1858.0,216.0,1883088.0
1859,01/11/2005 00:00,Oficina,Alquiler,Girona,23/04/2006 00:00,María,1859.0,213.0,2083779.0
1860,02/11/2005 00:00,Suelo,Venta,Lleida,10/10/2006 00:00,María,1860.0,228.0,1944840.0
1861,02/11/2005 00:00,Parking,Venta,Barcelona,12/05/2006 00:00,Pedro,1861.0,249.0,2221329.0
1862,02/11/2005 00:00,Suelo,Venta,Tarragona,23/03/2006 00:00,Luisa,1862.0,82.0,417872.0
1863,02/11/2005 00:00,Oficina,Alquiler,Girona,29/06/2006 00:00,Joaquín,1863.0,67.0,304113.0
1864,03/11/2005 00:00,Casa,Venta,Lleida,05/04/2006 00:00,María,1864.0,71.0,299407.0
1865,03/11/2005 00:00,Suelo,Venta,Lleida,12/06/2006 00:00,Jesús,1865.0,70.0,540890.0
1866,03/11/2005 00:00,Parking,Venta,Tarragona,27/05/2006 00:00,Luisa,1866.0,111.0,514596.0
1867,04/11/2005 00:00,Suelo,Venta,Girona,25/10/2006 00:00,Luisa,1867.0,69.0,667299.0
1868,04/11/2005 00:00,Piso,Venta,Girona,09/02/2006 00:00,Joaquín,1868.0,259.0,1074332.0
1869,04/11/2005 00:00,Suelo,Venta,Girona,21/07/2006 00:00,María,1869.0,191.0,1895293.0
1870,05/11/2005 00:00,Oficina,Venta,Girona,29/10/2006 00:00,Luisa,1870.0,119.0,523481.0
1871,05/11/2005 00:00,Industrial,Alquiler,Girona,05/05/2006 00:00,Carmen,1871.0,233.0,1644747.0
1872,05/11/2005 00:00,Parking,Alquiler,Tarragona,26/02/2006 00:00,Luisa,1872.0,122.0,1162172.0
1873,07/11/2005 00:00,Piso,Venta,Lleida,16/04/2006 00:00,Carmen,1873.0,128.0,706560.0
1874,07/11/2005 00:00,Oficina,Venta,Lleida,22/04/2006 00:00,Carmen,1874.0,93.0,589155.0
1875,08/11/2005 00:00,Local,Alquiler,Lleida,07/09/2006 00:00,Joaquín,1875.0,191.0,1370998.0
1876,08/11/2005 00:00,Oficina,Venta,Tarragona,09/04/2006 00:00,Pedro,1876.0,171.0,1093887.0
1877,08/11/2005 00:00,Local,Venta,Girona,18/08/2006 00:00,María,1877.0,170.0,974610.0
1878,08/11/2005 00:00,Piso,Venta,Tarragona,13/05/2006 00:00,Luisa,1878.0,59.0,265913.0
1879,08/11/2005 00:00,Oficina,Alquiler,Girona,31/05/2006 00:00,Jesús,1879.0,153.0,912798.0
1880,09/11/2005 00:00,Piso,Alquiler,Tarragona,09/04/2006 00:00,Pedro,1880.0,157.0,1174203.0
1881,09/11/2005 00:00,Suelo,Alquiler,Lleida,28/08/2006 00:00,María,1881.0,186.0,1713990.0
1882,09/11/2005 00:00,Parking,Alquiler,Girona,18/09/2006 00:00,Jesús,1882.0,156.0,1508988.0
1883,10/11/2005 00:00,Local,Alquiler,Barcelona,17/04/2006 00:00,María,1883.0,246.0,2216214.0
1884,12/11/2005 00:00,Suelo,Venta,Tarragona,24/07/2006 00:00,Carmen,1884.0,225.0,1300500.0
1885,12/11/2005 00:00,Oficina,Alquiler,Girona,05/03/2006 00:00,Joaquín,1885.0,273.0,2333058.0
1886,13/11/2005 00:00,Parking,Venta,Barcelona,19/02/2006 00:00,Pedro,1886.0,156.0,692484.0
1887,13/11/2005 00:00,Suelo,Venta,Tarragona,27/07/2006 00:00,Pedro,1887.0,68.0,392972.0
1888,13/11/2005 00:00,Piso,Alquiler,Lleida,16/04/2006 00:00,Luisa,1888.0,74.0,341584.0
1889,13/11/2005 00:00,Oficina,Venta,Tarragona,03/09/2006 00:00,Carmen,1889.0,251.0,2070750.0
1890,13/11/2005 00:00,Local,Alquiler,Barcelona,19/08/2006 00:00,María,1890.0,89.0,499735.0
1891,13/11/2005 00:00,Industrial,Venta,Tarragona,04/05/2006 00:00,Carmen,1891.0,154.0,1380764.0
1892,13/11/2005 00:00,Oficina,Alquiler,Barcelona,17/02/2006 00:00,Joaquín,1892.0,70.0,526680.0
1893,14/11/2005 00:00,Parking,Venta,Girona,16/05/2006 00:00,Luisa,1893.0,46.0,426880.0
1894,14/11/2005 00:00,Suelo,Venta,Lleida,05/04/2006 00:00,María,1894.0,280.0,1720320.0
1895,14/11/2005 00:00,Oficina,Venta,Lleida,14/02/2006 00:00,María,1895.0,191.0,804683.0
1896,15/11/2005 00:00,Oficina,Alquiler,Barcelona,21/05/2006 00:00,Joaquín,1896.0,62.0,421290.0
1897,16/11/2005 00:00,Suelo,Alquiler,Lleida,06/06/2006 00:00,María,1897.0,163.0,1179957.0
1898,16/11/2005 00:00,Industrial,Alquiler,Barcelona,18/10/2006 00:00,Luisa,1898.0,114.0,878940.0
1899,16/11/2005 00:00,Local,Venta,Tarragona,01/10/2006 00:00,Carmen,1899.0,277.0,1116587.0
1900,17/11/2005 00:00,Piso,Alquiler,Tarragona,04/05/2006 00:00,Carmen,1900.0,161.0,917378.0
1901,17/11/2005 00:00,Casa,Alquiler,Lleida,16/08/2006 00:00,Luisa,1901.0,65.0,431275.0
1902,19/11/2005 00:00,Parking,Venta,Barcelona,05/11/2006 00:00,Pedro,1902.0,145.0,1213505.0
1903,19/11/2005 00:00,Oficina,Venta,Tarragona,05/05/2006 00:00,Luisa,1903.0,220.0,1601600.0
1904,19/11/2005 00:00,Local,Alquiler,Lleida,26/05/2006 00:00,Carmen,1904.0,87.0,756900.0
1905,20/11/2005 00:00,Local,Alquiler,Tarragona,01/11/2006 00:00,Jesús,1905.0,90.0,416430.0
1906,20/11/2005 00:00,Suelo,Venta,Tarragona,16/10/2006 00:00,Jesús,1906.0,106.0,501380.0
1907,21/11/2005 00:00,Parking,Venta,Lleida,04/04/2006 00:00,María,1907.0,51.0,472668.0
1908,21/11/2005 00:00,Parking,Alquiler,Tarragona,17/08/2006 00:00,Carmen,1908.0,119.0,508606.0
1909,21/11/2005 00:00,Suelo,Alquiler,Tarragona,14/03/2006 00:00,Luisa,1909.0,185.0,1179190.0
1910,21/11/2005 00:00,Casa,Alquiler,Barcelona,21/10/2006 00:00,Joaquín,1910.0,113.0,1059827.0
1911,22/11/2005 00:00,Industrial,Venta,Girona,04/09/2006 00:00,Jesús,1911.0,95.0,783370.0
1912,22/11/2005 00:00,Industrial,Alquiler,Tarragona,18/06/2006 00:00,María,1912.0,287.0,1926344.0
1913,22/11/2005 00:00,Local,Alquiler,Lleida,11/04/2006 00:00,Joaquín,1913.0,161.0,914641.0
1914,22/11/2005 00:00,Industrial,Alquiler,Lleida,24/10/2006 00:00,María,1914.0,177.0,1736901.0
1915,22/11/2005 00:00,Oficina,Venta,Lleida,25/05/2006 00:00,Pedro,1915.0,263.0,2323868.0
1916,23/11/2005 00:00,Local,Venta,Tarragona,09/03/2006 00:00,Joaquín,1916.0,58.0,426010.0
1917,23/11/2005 00:00,Parking,Venta,Girona,19/10/2006 00:00,Joaquín,1917.0,45.0,301815.0
1918,23/11/2005 00:00,Oficina,Alquiler,Tarragona,02/09/2006 00:00,Carmen,1918.0,44.0,363968.0
1919,23/11/2005 00:00,Suelo,Venta,Girona,19/07/2006 00:00,María,1919.0,243.0,2347137.0
1920,24/11/2005 00:00,Oficina,Venta,Girona,09/03/2006 00:00,Jesús,1920.0,87.0,655893.0
1921,24/11/2005 00:00,Casa,Venta,Tarragona,02/03/2006 00:00,Jesús,1921.0,223.0,1360523.0
